date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-03-02,ME,0,1.3694405851540945,1.3586666724311476,1.138367312812751,1.544437457410656,55.216964837536935,0.0,0.0,0.0,0.0,,,
2020-03-03,ME,1,1.3611581269306334,1.3491313527682314,1.1923677212851536,1.5869451169735134,0.5414452905606483,0.0,0.0,0.0,0.0,,,
2020-03-04,ME,2,1.3551684205972674,1.3422183887807642,1.1471419285452955,1.5248054328465352,7.6762538982492465,0.0,0.0,0.0,0.0,,,
2020-03-05,ME,3,1.3510683707415267,1.3410249110464991,1.1767681745702423,1.5424740748943906,14.563328716277098,0.0,0.0,0.0,0.0,,,
2020-03-06,ME,4,1.344020346584092,1.3349910508472551,1.1520471844864373,1.4912483333237498,15.66686002523114,0.0,0.0,0.0,0.0,,,
2020-03-07,ME,5,1.3333888183445994,1.3229908714761187,1.1679183625446368,1.491122158692058,15.612848248854993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,ME,6,1.32184411329769,1.31631731231003,1.1656255851695825,1.4622677450731136,16.317086675395945,3.5659425888357217,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,ME,7,1.3060145882883991,1.3037927071515558,1.158825469446564,1.4405807207950092,17.370073244733447,5.541339516574322,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,ME,8,1.2911554895964361,1.2912979852081767,1.1503878460629968,1.4149479159029117,18.399099884176533,6.720160214999392,0.0,0.0,0.0,19.0,0.0,0.0
2020-03-11,ME,9,1.2753373895806994,1.270012708343673,1.1727074700202156,1.427440146608049,19.39126921034109,7.721017833014683,0.0,0.0,0.0,22.0,0.0,0.0
2020-03-12,ME,10,1.2586632390106005,1.2572688085662165,1.1489528936967088,1.3889674476150466,20.39200404732258,8.996228937650576,1.227196985113313,1.0,39.0,24.0,1.0,0.0
2020-03-13,ME,11,1.2402878558872517,1.238455151812187,1.109987888547646,1.3424211079116557,21.405510790191396,9.957867738997773,2.454393970226626,2.0,25.0,28.0,2.0,0.0
2020-03-14,ME,12,1.2224447215867351,1.2150504527273702,1.1134389341291029,1.3340475055423664,22.41653117542641,11.316426103873287,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,ME,13,1.2026699189424763,1.1959179648876055,1.0902082773936577,1.3054071929624946,23.410468814545588,12.028328082489955,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,ME,14,1.1807564376114426,1.1775809016440588,1.0701109200126095,1.27399378114984,24.378638180209173,12.924601896493588,17.180757791586384,14.0,670.0,687.0,14.0,0.0
2020-03-17,ME,15,1.1596978797544186,1.1593059811151978,1.0728204392539948,1.2720580168629037,25.309470753404284,14.091336428494554,18.407954776699697,15.0,554.0,554.0,15.0,0.0
2020-03-18,ME,16,1.1394951784254177,1.1357452346797905,1.0495932892784348,1.2378808639518126,26.1849259526788,14.889625484923394,13.499166836246445,11.0,378.0,378.0,11.0,0.0
2020-03-19,ME,17,1.1194305835804552,1.1155781735605037,1.0237479087025538,1.2047241090460865,26.99188896471404,15.860401574361324,12.271969851133132,10.0,344.0,344.0,10.0,0.0
2020-03-20,ME,18,1.0993239238580041,1.094536136900952,1.013064178383254,1.1861175452471535,27.72461959507061,16.800775007449722,4.908787940453252,4.0,264.0,264.0,4.0,0.0
