date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-03-02,ME,0,1.3698492519291312,1.3620424375740519,1.1461662334150704,1.5475700833644144,61.13607071065747,0.0,0.0,0.0,0.0,,,
2020-03-03,ME,1,1.362677412553424,1.3526590584241205,1.1595831356835984,1.542158528659505,0.6000454694635121,0.0,0.0,0.0,0.0,,,
2020-03-04,ME,2,1.3544559823169071,1.3403207913141033,1.1692773230886946,1.5304500461184427,8.507058545374203,0.0,0.0,0.0,0.0,,,
2020-03-05,ME,3,1.347280036737059,1.3403083405502525,1.166632047654455,1.5180644833503507,16.139670822194088,0.0,0.0,0.0,0.0,,,
2020-03-06,ME,4,1.341579219749277,1.3285833368366269,1.1792977481569422,1.528436891876653,17.362772619982366,0.0,0.0,0.0,0.0,,,
2020-03-07,ME,5,1.3307114281056178,1.3256386302265502,1.1693051691723506,1.4958068678980685,17.299116352291186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,ME,6,1.3211087884027686,1.3152402865889437,1.1496469685332555,1.456407768573858,18.073144121647246,3.983514093492694,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,ME,7,1.3093842239870424,1.3026654690533592,1.157829551005622,1.4442790810498227,19.2344961356464,6.1902662017014825,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,ME,8,1.2960257320208597,1.2851731678220593,1.1535082474247564,1.4171082075659414,20.372297219603507,7.5076632913726575,0.0,0.0,0.0,19.0,0.0,0.0
2020-03-11,ME,9,1.2786299151154938,1.2707842162135778,1.1439072301995712,1.3968693080987482,21.478928805761672,8.626999215699053,0.0,0.0,0.0,22.0,0.0,0.0
2020-03-12,ME,10,1.2604805372604115,1.2539963167188546,1.1336439230276747,1.370505133615825,22.606010514908853,10.053243208587304,1.3641116378133296,1.0,39.0,24.0,1.0,0.0
2020-03-13,ME,11,1.240624354725297,1.2354202739573372,1.1075735202495225,1.3414342883146049,23.748645697832647,11.129045235934415,2.72822327562666,2.0,25.0,28.0,2.0,0.0
2020-03-14,ME,12,1.2189972082185359,1.2137597678963847,1.1106711349525065,1.3295247242614088,24.882858309330988,12.647671461860034,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,ME,13,1.1976846925226772,1.1954779896038383,1.0987371075357075,1.3008916129719588,25.990766141506487,13.443222155566216,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,ME,14,1.1777624802581417,1.1766766024269224,1.0787023938027382,1.277848135833494,27.056612573596173,14.44426212979557,19.09756292938661,14.0,670.0,687.0,14.0,0.0
2020-03-17,ME,15,1.1574440357049955,1.1549737430436184,1.0630588729775459,1.2536140374850449,28.067922698980702,15.74770890816616,20.461674567199946,15.0,554.0,554.0,15.0,0.0
2020-03-18,ME,16,1.1382347208435586,1.13328977201629,1.050101127099642,1.2460056682011469,29.018422959241747,16.640955967621213,15.005228015946624,11.0,378.0,378.0,11.0,0.0
2020-03-19,ME,17,1.1167834322940264,1.114466439356471,1.032455039371658,1.2195559850523578,29.90013997004141,17.728963936681108,13.641116378133294,10.0,344.0,344.0,10.0,0.0
2020-03-20,ME,18,1.0962789083253417,1.0923192335321517,0.9968419237801552,1.1761604768920704,30.70455273392802,18.7849189624743,5.456446551253319,4.0,264.0,264.0,4.0,0.0
2020-03-21,ME,19,1.0768158907228491,1.0718852920654585,0.9833643532799742,1.1587904859724716,31.4186529007014,20.070378529182328,21.82578620501328,16.0,16.0,16.0,16.0,0.0
2020-03-22,ME,20,1.0572916124313574,1.0544993255919723,0.9709922225187704,1.141854267864278,31.97002265217813,21.06234841532561,21.82578620501328,16.0,16.0,16.0,16.0,0.0
2020-03-23,ME,21,1.041470686477596,1.0365240969160143,0.961316240244776,1.122565199724718,32.49124317344655,22.11904450484745,24.55400948063993,18.0,545.0,545.0,18.0,0.0
2020-03-24,ME,22,1.027289001310858,1.0266957991380037,0.9430899167361456,1.0955547299079604,32.887336102936324,23.20527961858617,24.55400948063993,18.0,241.0,241.0,18.0,0.0
2020-03-25,ME,23,1.0134560033021622,1.0124052919609514,0.9296926772414414,1.0881093041397898,33.170221121807984,24.28496723671726,32.73867930751991,24.0,187.0,187.0,24.0,0.0
2020-03-26,ME,24,1.0030932911567774,1.0021862987367494,0.9275591125768936,1.0762773354477648,33.36550687385213,25.319297086863127,8.184669826879977,6.0,223.0,223.0,6.0,0.0
2020-03-27,ME,25,0.9953585327481096,0.9932351274243492,0.9282573427668884,1.0761880882101416,33.47851101378912,26.371330484182547,17.733451291573285,13.0,13.0,13.0,13.0,1.0
2020-03-28,ME,26,0.9892302660946036,0.9865996104545236,0.91797329469836,1.0664388423480209,33.51676923820269,27.33124565837405,58.65680042597317,43.0,43.0,43.0,43.0,0.0
2020-03-29,ME,27,0.9833138697285554,0.9785474410983708,0.909785433447833,1.0678804783133269,33.49670087757781,28.20690755435576,57.29268878815985,42.0,42.0,42.0,42.0,2.0
2020-03-30,ME,28,0.9808312007013008,0.9784194931631044,0.8995816948398638,1.0602741183950224,33.43192236473295,29.030471074617015,30.01045603189325,22.0,22.0,22.0,22.0,0.0
2020-03-31,ME,29,0.9789471106642506,0.9789399025562252,0.8962154316153309,1.0562652931998675,33.32969984003523,29.82499814941051,18.853405989657503,28.0,2722.0,2722.0,28.0,2.0
2020-04-01,ME,30,0.9768408309289972,0.9752199772651522,0.8917064955425152,1.0484447585136545,33.201808663813445,30.521858206324826,55.9285771503465,41.0,41.0,41.0,41.0,2.0
2020-04-02,ME,31,0.9776640849189984,0.9735733085116716,0.8921183144519194,1.0583368259076336,33.06037333415747,31.150858838522844,43.65157241002655,32.0,32.0,32.0,32.0,0.0
2020-04-03,ME,32,0.9799095479369396,0.9753301419672348,0.8845051468790183,1.046345123447842,32.908952502967146,31.66563779467577,76.39025171754645,56.0,56.0,56.0,56.0,2.0
2020-04-04,ME,33,0.9844320123929606,0.9813923398648896,0.897836033687083,1.0564727368466278,32.75547314187186,32.130402157671234,32.73867930751991,24.0,24.0,24.0,24.0,1.0
2020-04-05,ME,34,0.9902819344466828,0.9881823762087859,0.9075584412509268,1.0716445827230523,32.61338926522201,32.505439497002804,19.09756292938661,14.0,14.0,14.0,14.0,0.0
2020-04-06,ME,35,0.9962104753996364,0.9919898933027784,0.921924617274259,1.0840406884660143,32.496460442547075,32.82089269990691,39.55923749658656,29.0,29.0,29.0,29.0,0.0
